DOI	TYPE	SUBJECT(S)	DATE	ARTICLE ID	VERSION
https://doi.org/10.7554/eLife.49840	research article	Cell Biology, Physics of Living Systems	2020-01-17	49840	v3
https://doi.org/10.7554/eLife.49853	research article	Biochemistry and Chemical Biology, Structural Biology and Molecular Biophysics	2019-10-15	49853	v2
https://doi.org/10.7554/eLife.49855	research article	Neuroscience	2020-02-12	49855	v2
https://doi.org/10.7554/eLife.49872	research article	Neuroscience	2019-10-28	49872	v2
https://doi.org/10.7554/eLife.49874	tools and resources	Epidemiology and Global Health	2019-10-23	49874	v1
https://doi.org/10.7554/eLife.49875	research article	Microbiology and Infectious Disease	2019-10-23	49875	v3
https://doi.org/10.7554/eLife.49882	research article	Genetics and Genomics	2019-10-17	49882	v2
https://doi.org/10.7554/eLife.49894	tools and resources	Computational and Systems Biology, Microbiology and Infectious Disease	2019-12-24	49894	v2
https://doi.org/10.7554/eLife.49898	research article	Genetics and Genomics	2019-11-26	49898	v3
https://doi.org/10.7554/eLife.49900	research article	Computational and Systems Biology, Immunology and Inflammation	2020-03-18	49900	v1
https://doi.org/10.7554/eLife.49910	research article	Genetics and Genomics, Immunology and Inflammation	2019-10-30	49910	v3
https://doi.org/10.7554/eLife.49915	research article	Neuroscience	2019-11-27	49915	v1
https://doi.org/10.7554/eLife.49917	research article	Developmental Biology, Genetics and Genomics	2020-02-25	49917	v1
https://doi.org/10.7554/eLife.49920	research article	Medicine, Immunology and Inflammation	2019-12-03	49920	v1
https://doi.org/10.7554/eLife.49921	research article	Developmental Biology, Genetics and Genomics	2019-11-20	49921	v2
https://doi.org/10.7554/eLife.49923	research article	Medicine	2020-01-14	49923	v2
https://doi.org/10.7554/eLife.49930	research article	Biochemistry and Chemical Biology, Genetics and Genomics	2019-12-04	49930	v2
https://doi.org/10.7554/eLife.49932	feature article		2019-07-08	49932	v1
https://doi.org/10.7554/eLife.49941	research article	Neuroscience	2020-03-20	49941	v1
https://doi.org/10.7554/eLife.49948	research article	Chromosomes and Gene Expression, Genetics and Genomics	2019-12-17	49948	v1
https://doi.org/10.7554/eLife.49953	research article	Neuroscience, Structural Biology and Molecular Biophysics	2019-10-30	49953	v2
https://doi.org/10.7554/eLife.49956	research article	Plant Biology	2019-11-27	49956	v2
https://doi.org/10.7554/eLife.49962	research article	Genetics and Genomics	2020-03-10	49962	v1
https://doi.org/10.7554/eLife.49967	research article	Neuroscience	2020-01-17	49967	v2
https://doi.org/10.7554/eLife.49972	research article	Evolutionary Biology	2019-11-27	49972	v1
https://doi.org/10.7554/eLife.49974	research article	Neuroscience	2020-02-07	49974	v1
https://doi.org/10.7554/eLife.49976	insight	Biochemistry and Chemical Biology, Evolutionary Biology	2019-08-13	49976	v1
https://doi.org/10.7554/eLife.49977	research article	Developmental Biology	2019-12-04	49977	v4
https://doi.org/10.7554/eLife.49979	review article	Epidemiology and Global Health	2020-03-24	49979	v2
https://doi.org/10.7554/eLife.49987	tools and resources	Neuroscience	2020-01-14	49987	v2
https://doi.org/10.7554/eLife.49988	research article	Developmental Biology	2020-01-07	49988	v2
https://doi.org/10.7554/eLife.49995	research article	Neuroscience	2019-09-06	49995	v1
https://doi.org/10.7554/eLife.49998	research article	Immunology and Inflammation	2020-01-08	49998	v1
https://doi.org/10.7554/eLife.50003	research advance	Cell Biology, Structural Biology and Molecular Biophysics	2019-08-29	50003	v2
https://doi.org/10.7554/eLife.50004	research article	Structural Biology and Molecular Biophysics	2020-01-08	50004	v2
https://doi.org/10.7554/eLife.50014	research article	Chromosomes and Gene Expression, Genetics and Genomics	2020-01-17	50014	v1
https://doi.org/10.7554/eLife.50016	feature article		2019-08-01	50016	v1
https://doi.org/10.7554/eLife.50022	research article	Cell Biology, Ecology	2020-02-10	50022	v2
https://doi.org/10.7554/eLife.50025	research article	Biochemistry and Chemical Biology, Cell Biology	2019-10-29	50025	v1
https://doi.org/10.7554/eLife.50026	research article	Developmental Biology, Microbiology and Infectious Disease	2019-11-27	50026	v1
https://doi.org/10.7554/eLife.50027	research article	Biochemistry and Chemical Biology, Structural Biology and Molecular Biophysics	2020-03-23	50027	v1
https://doi.org/10.7554/eLife.50033	research article	Immunology and Inflammation, Neuroscience	2019-11-01	50033	v2
https://doi.org/10.7554/eLife.50034	research article	Cell Biology	2019-11-06	50034	v2
https://doi.org/10.7554/eLife.50036	research article	Cancer Biology, Computational and Systems Biology	2019-11-19	50036	v2
https://doi.org/10.7554/eLife.50041	research article	Cell Biology	2020-02-24	50041	v1
https://doi.org/10.7554/eLife.50047	research article	Cancer Biology, Developmental Biology	2019-12-23	50047	v2
https://doi.org/10.7554/eLife.50051	research advance	Cell Biology, Developmental Biology	2019-10-30	50051	v4
https://doi.org/10.7554/eLife.50054	research advance	Neuroscience	2019-09-30	50054	v2
https://doi.org/10.7554/eLife.50056	short report	Microbiology and Infectious Disease	2019-10-17	50056	v1
https://doi.org/10.7554/eLife.50060	research article	Epidemiology and Global Health, Microbiology and Infectious Disease	2020-07-07	50060	v2
https://doi.org/10.7554/eLife.50063	research article	Neuroscience	2019-11-08	50063	v2
https://doi.org/10.7554/eLife.50065	research article	Developmental Biology, Neuroscience	2020-01-03	50065	v1
https://doi.org/10.7554/eLife.50069	research article	Neuroscience	2019-10-15	50069	v1
https://doi.org/10.7554/eLife.50084	research article	Computational and Systems Biology, Neuroscience	2019-12-23	50084	v3
https://doi.org/10.7554/eLife.50087	research article	Chromosomes and Gene Expression, Genetics and Genomics	2019-12-03	50087	v1
https://doi.org/10.7554/eLife.50094	research article	Cell Biology, Chromosomes and Gene Expression	2019-12-09	50094	v2
https://doi.org/10.7554/eLife.50095	research article	Ecology, Epidemiology and Global Health	2019-12-17	50095	v1
https://doi.org/10.7554/eLife.50103	research article	Developmental Biology, Evolutionary Biology	2020-02-12	50103	v2
https://doi.org/10.7554/eLife.50109	research article	Chromosomes and Gene Expression	2020-01-08	50109	v2
https://doi.org/10.7554/eLife.50130	research article	Cell Biology	2019-09-09	50130	v1
https://doi.org/10.7554/eLife.50134	research article	Neuroscience	2019-12-11	50134	v2
https://doi.org/10.7554/eLife.50135	research article	Cell Biology	2020-01-14	50135	v1
https://doi.org/10.7554/eLife.50136	insight	Evolutionary Biology, Genetics and Genomics	2019-08-29	50136	v1
https://doi.org/10.7554/eLife.50138	research advance	Neuroscience	2020-05-21	50138	v2
https://doi.org/10.7554/eLife.50140	insight	Evolutionary Biology, Genetics and Genomics	2019-08-16	50140	v1
https://doi.org/10.7554/eLife.50143	research article	Neuroscience, Physics of Living Systems	2019-12-03	50143	v1
https://doi.org/10.7554/eLife.50148	insight	Genetics and Genomics, Microbiology and Infectious Disease	2019-09-03	50148	v1
https://doi.org/10.7554/eLife.50149	research article	Cell Biology, Genetics and Genomics	2019-11-21	50149	v2
https://doi.org/10.7554/eLife.50155	research article	Structural Biology and Molecular Biophysics	2020-03-10	50155	v1
https://doi.org/10.7554/eLife.50160	research article	Developmental Biology, Evolutionary Biology	2019-10-31	50160	v2
https://doi.org/10.7554/eLife.50161	research article	Cell Biology, Developmental Biology	2019-12-23	50161	v2
https://doi.org/10.7554/eLife.50163	research article	Developmental Biology, Stem Cells and Regenerative Medicine	2019-12-23	50163	v2
https://doi.org/10.7554/eLife.50170	short report	Biochemistry and Chemical Biology	2019-12-10	50170	v2
https://doi.org/10.7554/eLife.50175	research article	Structural Biology and Molecular Biophysics	2019-09-12	50175	v2
https://doi.org/10.7554/eLife.50208	research article	Cancer Biology, Cell Biology	2019-09-04	50208	v2
https://doi.org/10.7554/eLife.50209	research article	Cell Biology, Developmental Biology	2020-03-12	50209	v1
https://doi.org/10.7554/eLife.50210	insight	Cell Biology	2019-10-07	50210	v1
https://doi.org/10.7554/eLife.50223	research article	Cancer Biology, Cell Biology	2019-11-19	50223	v2
https://doi.org/10.7554/eLife.50226	research article	Developmental Biology	2019-09-25	50226	v2
https://doi.org/10.7554/eLife.50231	research article	Biochemistry and Chemical Biology, Cell Biology	2019-09-05	50231	v2
https://doi.org/10.7554/eLife.50232	research article	Neuroscience	2020-05-05	50232	v1
https://doi.org/10.7554/eLife.50240	research article	Computational and Systems Biology, Microbiology and Infectious Disease	2020-03-11	50240	v1
https://doi.org/10.7554/eLife.50243	research article	Epidemiology and Global Health	2019-12-30	50243	v2
https://doi.org/10.7554/eLife.50253	research article	Evolutionary Biology, Plant Biology	2019-11-25	50253	v2
https://doi.org/10.7554/eLife.50256	research article	Chromosomes and Gene Expression, Immunology and Inflammation	2019-11-15	50256	v2
https://doi.org/10.7554/eLife.50259	research article	Structural Biology and Molecular Biophysics	2019-10-01	50259	v2
https://doi.org/10.7554/eLife.50260	research article	Cell Biology, Neuroscience	2020-01-14	50260	v1
https://doi.org/10.7554/eLife.50267	tools and resources	Computational and Systems Biology, Genetics and Genomics	2020-01-15	50267	v2
https://doi.org/10.7554/eLife.50276	research article	Microbiology and Infectious Disease	2019-11-26	50276	v2
https://doi.org/10.7554/eLife.50279	research article	Computational and Systems Biology, Structural Biology and Molecular Biophysics	2019-12-19	50279	v3
https://doi.org/10.7554/eLife.50292	research article	Cell Biology, Genetics and Genomics	2019-11-28	50292	v2
https://doi.org/10.7554/eLife.50294	research article	Structural Biology and Molecular Biophysics	2020-03-31	50294	v2
https://doi.org/10.7554/eLife.50316	research article	Ecology, Neuroscience	2019-11-01	50316	v3
https://doi.org/10.7554/eLife.50319	research article	Cell Biology, Developmental Biology	2019-11-13	50319	v2
https://doi.org/10.7554/eLife.50324	short report	Immunology and Inflammation, Microbiology and Infectious Disease	2021-12-24	50324	v2
https://doi.org/10.7554/eLife.50325	research article	Developmental Biology	2020-02-27	50325	v2
https://doi.org/10.7554/eLife.50333	research article	Neuroscience	2019-11-29	50333	v2
https://doi.org/10.7554/eLife.50340	research article	Neuroscience	2020-02-26	50340	v1
https://doi.org/10.7554/eLife.50342	research article	Computational and Systems Biology, Physics of Living Systems	2020-01-21	50342	v2
https://doi.org/10.7554/eLife.50345	research article	Biochemistry and Chemical Biology, Neuroscience	2020-02-11	50345	v2
https://doi.org/10.7554/eLife.50346	research article	Developmental Biology	2021-05-05	50346	v1
https://doi.org/10.7554/eLife.50354	research article	Neuroscience	2019-11-20	50354	v2
https://doi.org/10.7554/eLife.50356	short report	Medicine, Neuroscience	2020-01-14	50356	v2
https://doi.org/10.7554/eLife.50371	research article	Neuroscience	2020-03-18	50371	v2
https://doi.org/10.7554/eLife.50374	tools and resources	Microbiology and Infectious Disease	2019-10-14	50374	v1
https://doi.org/10.7554/eLife.50375	research advance	Cancer Biology, Developmental Biology	2019-09-30	50375	v2
https://doi.org/10.7554/eLife.50401	research article	Cell Biology, Neuroscience	2019-10-30	50401	v2
https://doi.org/10.7554/eLife.50403	research article	Neuroscience	2019-11-01	50403	v1
https://doi.org/10.7554/eLife.50414	research article	Immunology and Inflammation	2019-10-14	50414	v2
https://doi.org/10.7554/eLife.50416	research article	Biochemistry and Chemical Biology	2019-10-30	50416	v2
https://doi.org/10.7554/eLife.50434	research article	Cell Biology, Developmental Biology	2020-03-04	50434	v2
https://doi.org/10.7554/eLife.50458	research article	Immunology and Inflammation	2020-01-28	50458	v2
https://doi.org/10.7554/eLife.50465	research article	Evolutionary Biology, Genetics and Genomics	2019-12-03	50465	v2
https://doi.org/10.7554/eLife.50468	research article	Epidemiology and Global Health, Microbiology and Infectious Disease	2019-12-03	50468	v2
https://doi.org/10.7554/eLife.50469	research article	Neuroscience	2020-03-09	50469	v2
https://doi.org/10.7554/eLife.50471	research article	Biochemistry and Chemical Biology, Cell Biology	2019-10-24	50471	v2
https://doi.org/10.7554/eLife.50476	research article	Physics of Living Systems	2020-02-17	50476	v3
https://doi.org/10.7554/eLife.50482	research article	Developmental Biology, Neuroscience	2019-11-14	50482	v1
https://doi.org/10.7554/eLife.50486	research article	Structural Biology and Molecular Biophysics	2019-12-27	50486	v2
https://doi.org/10.7554/eLife.50487	research article	Developmental Biology	2019-10-21	50487	v2
https://doi.org/10.7554/eLife.50491	tools and resources	Developmental Biology, Neuroscience	2020-01-08	50491	v2
https://doi.org/10.7554/eLife.50496	research article	Cell Biology, Developmental Biology	2019-11-20	50496	v3
https://doi.org/10.7554/eLife.50503	short report	Developmental Biology, Neuroscience	2019-12-31	50503	v1
https://doi.org/10.7554/eLife.50509	research article	Computational and Systems Biology, Evolutionary Biology	2019-10-01	50509	v2
https://doi.org/10.7554/eLife.50519	research article	Cell Biology, Neuroscience	2020-01-31	50519	v2
https://doi.org/10.7554/eLife.50523	research article	Developmental Biology, Genetics and Genomics	2020-01-27	50523	v2
https://doi.org/10.7554/eLife.50524	research article	Computational and Systems Biology, Physics of Living Systems	2019-10-08	50524	v1
https://doi.org/10.7554/eLife.50527	feature article		2019-08-06	50527	v1
https://doi.org/10.7554/eLife.50530	research article	Chromosomes and Gene Expression, Microbiology and Infectious Disease	2019-09-20	50530	v2
https://doi.org/10.7554/eLife.50531	research article	Neuroscience	2020-03-09	50531	v1
https://doi.org/10.7554/eLife.50532	research article	Physics of Living Systems	2020-03-09	50532	v2
https://doi.org/10.7554/eLife.50535	research article	Developmental Biology	2020-01-07	50535	v1
https://doi.org/10.7554/eLife.50541	short report	Genetics and Genomics, Plant Biology	2019-12-02	50541	v2
https://doi.org/10.7554/eLife.50542	feature article		2019-08-12	50542	v1
https://doi.org/10.7554/eLife.50543	feature article		2019-08-20	50543	v1
https://doi.org/10.7554/eLife.50556	research article	Chromosomes and Gene Expression	2020-01-02	50556	v2
https://doi.org/10.7554/eLife.50559	research advance	Neuroscience	2019-10-29	50559	v1
https://doi.org/10.7554/eLife.50561	research article	Developmental Biology	2020-05-27	50561	v2
https://doi.org/10.7554/eLife.50564	tools and resources	Cell Biology, Neuroscience	2020-02-24	50564	v1
https://doi.org/10.7554/eLife.50566	research article	Neuroscience	2019-11-13	50566	v2
https://doi.org/10.7554/eLife.50568	research article	Developmental Biology	2020-03-16	50568	v1
https://doi.org/10.7554/eLife.50571	research article	Biochemistry and Chemical Biology, Cell Biology	2020-02-04	50571	v1
https://doi.org/10.7554/eLife.50576	research article	Structural Biology and Molecular Biophysics	2019-12-19	50576	v2
https://doi.org/10.7554/eLife.50580	research article	Cell Biology	2020-02-26	50580	v1
https://doi.org/10.7554/eLife.50583	research article	Developmental Biology, Neuroscience	2019-12-05	50583	v1
https://doi.org/10.7554/eLife.50585	insight	Biochemistry and Chemical Biology	2019-09-12	50585	v1
https://doi.org/10.7554/eLife.50597	research article	Neuroscience	2020-01-29	50597	v3
https://doi.org/10.7554/eLife.50598	research article	Microbiology and Infectious Disease	2019-10-02	50598	v2
https://doi.org/10.7554/eLife.50601	research article	Neuroscience	2020-01-09	50601	v2
https://doi.org/10.7554/eLife.50608	research article	Evolutionary Biology, Genetics and Genomics	2020-03-06	50608	v1
https://doi.org/10.7554/eLife.50613	research article	Neuroscience	2019-12-16	50613	v2
https://doi.org/10.7554/eLife.50616	research article	Cancer Biology, Cell Biology	2019-12-13	50616	v2
https://doi.org/10.7554/eLife.50617	research article	Developmental Biology, Neuroscience	2019-11-19	50617	v2
https://doi.org/10.7554/eLife.50626	insight	Ecology, Evolutionary Biology	2019-09-03	50626	v1
https://doi.org/10.7554/eLife.50629	research article	Microbiology and Infectious Disease, Physics of Living Systems	2020-02-20	50629	v2
https://doi.org/10.7554/eLife.50631	research article	Neuroscience	2020-01-10	50631	v2
https://doi.org/10.7554/eLife.50634	research article	Biochemistry and Chemical Biology	2019-09-30	50634	v2
https://doi.org/10.7554/eLife.50645	research article	Developmental Biology, Evolutionary Biology	2019-10-15	50645	v2
https://doi.org/10.7554/eLife.50647	insight	Neuroscience	2019-08-30	50647	v1
https://doi.org/10.7554/eLife.50651	feature article	Ecology, Evolutionary Biology	2020-01-17	50651	v1
https://doi.org/10.7554/eLife.50654	research article	Neuroscience	2020-05-19	50654	v1
https://doi.org/10.7554/eLife.50661	research article	Structural Biology and Molecular Biophysics	2019-12-23	50661	v2
https://doi.org/10.7554/eLife.50663	research article	Cancer Biology	2019-11-01	50663	v3
https://doi.org/10.7554/eLife.50670	research article	Developmental Biology, Genetics and Genomics	2020-01-28	50670	v1
https://doi.org/10.7554/eLife.50678	research article	Neuroscience	2020-04-14	50678	v2
https://doi.org/10.7554/eLife.50684	research article	Cell Biology	2020-06-02	50684	v2
https://doi.org/10.7554/eLife.50697	research article	Neuroscience	2019-11-21	50697	v1
https://doi.org/10.7554/eLife.50705	research article	Cell Biology	2020-01-15	50705	v2
https://doi.org/10.7554/eLife.50706	research article	Neuroscience	2019-12-11	50706	v2
https://doi.org/10.7554/eLife.50707	correction	Biochemistry and Chemical Biology, Cell Biology	2019-08-05	50707	v1
https://doi.org/10.7554/eLife.50712	research article	Neuroscience	2019-12-12	50712	v2
https://doi.org/10.7554/eLife.50722	research article	Biochemistry and Chemical Biology, Microbiology and Infectious Disease	2020-01-21	50722	v1
https://doi.org/10.7554/eLife.50731	research article	Cancer Biology	2020-01-14	50731	v1
https://doi.org/10.7554/eLife.50732	research article	Neuroscience	2020-02-28	50732	v2
https://doi.org/10.7554/eLife.50740	review article	Cancer Biology, Immunology and Inflammation	2020-01-28	50740	v1
https://doi.org/10.7554/eLife.50747	research article	Plant Biology	2019-12-06	50747	v2
https://doi.org/10.7554/eLife.50749	research article	Cell Biology	2019-12-12	50749	v1
https://doi.org/10.7554/eLife.50761	insight	Structural Biology and Molecular Biophysics	2019-09-13	50761	v1
https://doi.org/10.7554/eLife.50765	research article	Developmental Biology, Stem Cells and Regenerative Medicine	2020-01-14	50765	v1
https://doi.org/10.7554/eLife.50766	research article	Structural Biology and Molecular Biophysics	2019-11-14	50766	v2
https://doi.org/10.7554/eLife.50770	research article	Cell Biology, Developmental Biology	2020-01-20	50770	v1
https://doi.org/10.7554/eLife.50776	tools and resources	Biochemistry and Chemical Biology, Structural Biology and Molecular Biophysics	2019-11-12	50776	v2
https://doi.org/10.7554/eLife.50777	research article	Cell Biology, Developmental Biology	2019-11-04	50777	v2
https://doi.org/10.7554/eLife.50778	research article	Cell Biology	2019-11-12	50778	v1
https://doi.org/10.7554/eLife.50784	insight	Evolutionary Biology, Plant Biology	2019-09-13	50784	v1
https://doi.org/10.7554/eLife.50793	research article	Cell Biology	2019-12-24	50793	v2
https://doi.org/10.7554/eLife.50796	research article	Chromosomes and Gene Expression	2019-12-31	50796	v3
https://doi.org/10.7554/eLife.50803	research article	Immunology and Inflammation, Microbiology and Infectious Disease	2020-01-13	50803	v1
https://doi.org/10.7554/eLife.50804	research article	Neuroscience	2020-02-13	50804	v2
https://doi.org/10.7554/eLife.50807	research article	Biochemistry and Chemical Biology, Microbiology and Infectious Disease	2020-08-20	50807	v2
https://doi.org/10.7554/eLife.50815	insight	Microbiology and Infectious Disease	2019-09-17	50815	v1
https://doi.org/10.7554/eLife.50822	research article	Genetics and Genomics, Neuroscience	2019-11-05	50822	v2
https://doi.org/10.7554/eLife.50830	research article	Neuroscience	2019-12-09	50830	v2
https://doi.org/10.7554/eLife.50832	research article	Biochemistry and Chemical Biology, Cell Biology	2019-10-03	50832	v2
https://doi.org/10.7554/eLife.50843	research article	Cell Biology, Neuroscience	2020-01-08	50843	v2
https://doi.org/10.7554/eLife.50845	research article	Biochemistry and Chemical Biology, Microbiology and Infectious Disease	2020-02-18	50845	v1
https://doi.org/10.7554/eLife.50848	review article	Developmental Biology	2019-11-18	50848	v1
https://doi.org/10.7554/eLife.50850	research article	Developmental Biology, Neuroscience	2019-12-09	50850	v2
https://doi.org/10.7554/eLife.50855	short report	Neuroscience	2019-11-05	50855	v2
https://doi.org/10.7554/eLife.50871	short report	Ecology	2020-01-21	50871	v1
https://doi.org/10.7554/eLife.50890	insight	Neuroscience	2019-09-10	50890	v1
https://doi.org/10.7554/eLife.50895	research advance	Genetics and Genomics, Neuroscience	2020-04-22	50895	v1
https://doi.org/10.7554/eLife.50896	research article	Cell Biology, Developmental Biology	2020-03-26	50896	v2
https://doi.org/10.7554/eLife.50900	research article	Cell Biology	2019-11-07	50900	v2
https://doi.org/10.7554/eLife.50901	tools and resources	Genetics and Genomics, Neuroscience	2020-01-15	50901	v2
https://doi.org/10.7554/eLife.50903	research article	Biochemistry and Chemical Biology, Cell Biology	2019-11-12	50903	v2
https://doi.org/10.7554/eLife.50925	research article	Biochemistry and Chemical Biology, Neuroscience	2019-11-05	50925	v2
https://doi.org/10.7554/eLife.50927	research article	Computational and Systems Biology, Neuroscience	2020-03-23	50927	v1
https://doi.org/10.7554/eLife.50928	research article	Chromosomes and Gene Expression	2019-12-17	50928	v1
https://doi.org/10.7554/eLife.50933	research article	Neuroscience	2020-06-04	50933	v3
https://doi.org/10.7554/eLife.50936	research article	Cancer Biology, Computational and Systems Biology	2020-07-28	50936	v2
https://doi.org/10.7554/eLife.50945	research article	Structural Biology and Molecular Biophysics	2020-04-16	50945	v2
https://doi.org/10.7554/eLife.50960	tools and resources	Microbiology and Infectious Disease	2020-01-16	50960	v1
https://doi.org/10.7554/eLife.50962	research article	Neuroscience	2020-02-21	50962	v2
https://doi.org/10.7554/eLife.50963	research article	Biochemistry and Chemical Biology, Cell Biology	2019-10-24	50963	v2
https://doi.org/10.7554/eLife.50973	research article	Structural Biology and Molecular Biophysics	2020-01-10	50973	v2
https://doi.org/10.7554/eLife.50974	research article	Structural Biology and Molecular Biophysics	2019-10-31	50974	v3
https://doi.org/10.7554/eLife.50979	research article	Developmental Biology, Immunology and Inflammation	2020-01-16	50979	v3
https://doi.org/10.7554/eLife.50980	correction	Biochemistry and Chemical Biology, Genetics and Genomics	2019-08-12	50980	v1
https://doi.org/10.7554/eLife.50986	research article	Cell Biology, Developmental Biology	2020-02-13	50986	v2
https://doi.org/10.7554/eLife.50988	research article	Cell Biology	2020-03-10	50988	v4
https://doi.org/10.7554/eLife.50989	feature article	Evolutionary Biology	2019-11-12	50989	v1
https://doi.org/10.7554/eLife.50990	research article	Immunology and Inflammation	2019-10-15	50990	v2
https://doi.org/10.7554/eLife.50999	research article	Microbiology and Infectious Disease	2020-10-21	50999	v2
https://doi.org/10.7554/eLife.51002	research article	Computational and Systems Biology	2020-01-23	51002	v2
https://doi.org/10.7554/eLife.51004	research advance	Evolutionary Biology	2020-01-14	51004	v2
https://doi.org/10.7554/eLife.51005	research article	Neuroscience	2020-08-04	51005	v3
https://doi.org/10.7554/eLife.51015	research article	Epidemiology and Global Health, Microbiology and Infectious Disease	2020-05-12	51015	v1
https://doi.org/10.7554/eLife.51019	replication study	Cancer Biology	2020-04-21	51019	v2
https://doi.org/10.7554/eLife.51020	research article	Physics of Living Systems	2020-02-05	51020	v2
https://doi.org/10.7554/eLife.51027	research article	Epidemiology and Global Health, Medicine	2020-05-26	51027	v2
https://doi.org/10.7554/eLife.51029	research article	Ecology	2019-12-16	51029	v2
https://doi.org/10.7554/eLife.51031	research article	Cell Biology	2019-12-03	51031	v2
https://doi.org/10.7554/eLife.51032	research article	Neuroscience	2020-02-20	51032	v2
https://doi.org/10.7554/eLife.51035	research article	Immunology and Inflammation, Microbiology and Infectious Disease	2020-03-02	51035	v1
https://doi.org/10.7554/eLife.51037	research article	Neuroscience, Stem Cells and Regenerative Medicine	2019-12-23	51037	v2
https://doi.org/10.7554/eLife.51040	research advance	Neuroscience	2019-10-25	51040	v1
https://doi.org/10.7554/eLife.51061	research article	Developmental Biology, Plant Biology	2019-12-03	51061	v1
https://doi.org/10.7554/eLife.51063	research article	Cell Biology, Neuroscience	2019-12-23	51063	v1
https://doi.org/10.7554/eLife.51065	research article	Cell Biology	2020-03-02	51065	v2
https://doi.org/10.7554/eLife.51067	research article	Biochemistry and Chemical Biology, Cell Biology	2019-12-27	51067	v1
https://doi.org/10.7554/eLife.51071	research article	Immunology and Inflammation, Microbiology and Infectious Disease	2020-02-14	51071	v2
https://doi.org/10.7554/eLife.51082	correction		2019-08-19	51082	v1
https://doi.org/10.7554/eLife.51085	tools and resources	Cell Biology, Developmental Biology	2020-05-19	51085	v1
https://doi.org/10.7554/eLife.51089	research article	Computational and Systems Biology, Genetics and Genomics	2020-02-11	51089	v1
https://doi.org/10.7554/eLife.51093	research article	Neuroscience	2020-06-09	51093	v2
https://doi.org/10.7554/eLife.51101	research article	Cell Biology	2019-12-12	51101	v2
https://doi.org/10.7554/eLife.51102	research article	Immunology and Inflammation	2020-03-02	51102	v2
https://doi.org/10.7554/eLife.51107	research article	Cell Biology	2020-02-04	51107	v1
https://doi.org/10.7554/eLife.51109	research article	Genetics and Genomics, Microbiology and Infectious Disease	2019-10-22	51109	v1
https://doi.org/10.7554/eLife.51111	research article	Neuroscience	2020-02-07	51111	v2
https://doi.org/10.7554/eLife.51114	research article	Developmental Biology	2019-12-12	51114	v1
https://doi.org/10.7554/eLife.51121	short report	Computational and Systems Biology, Neuroscience	2020-07-14	51121	v2
https://doi.org/10.7554/eLife.51131	research article	Cell Biology, Structural Biology and Molecular Biophysics	2020-01-20	51131	v2
https://doi.org/10.7554/eLife.51139	research article	Genetics and Genomics	2019-12-11	51139	v2
https://doi.org/10.7554/eLife.51140	review article	Neuroscience	2020-06-09	51140	v1
https://doi.org/10.7554/eLife.51144	research article	Computational and Systems Biology, Neuroscience	2020-02-24	51144	v2
https://doi.org/10.7554/eLife.51150	research article	Cell Biology	2019-09-30	51150	v2
https://doi.org/10.7554/eLife.51156	research article	Neuroscience	2020-02-19	51156	v2
https://doi.org/10.7554/eLife.51162	research article	Structural Biology and Molecular Biophysics, Biochemistry and Chemical Biology	2019-11-04	51162	v2
https://doi.org/10.7554/eLife.51163	research article	Biochemistry and Chemical Biology, Cell Biology	2019-12-23	51163	v2
https://doi.org/10.7554/eLife.51166	research article	Cell Biology, Neuroscience	2020-01-14	51166	v2
https://doi.org/10.7554/eLife.51167	feature article	Medicine, Neuroscience	2019-09-25	51167	v1
https://doi.org/10.7554/eLife.51168	research article	Epidemiology and Global Health	2020-02-11	51168	v1
https://doi.org/10.7554/eLife.51177	short report	Evolutionary Biology	2019-11-07	51177	v3
https://doi.org/10.7554/eLife.51179	research article	Evolutionary Biology, Structural Biology and Molecular Biophysics	2019-11-18	51179	v2
https://doi.org/10.7554/eLife.51183	insight	Medicine, Stem Cells and Regenerative Medicine	2019-10-04	51183	v1
https://doi.org/10.7554/eLife.51184	research article	Neuroscience	2019-11-29	51184	v2
https://doi.org/10.7554/eLife.51185	research article	Cell Biology	2020-05-19	51185	v2
https://doi.org/10.7554/eLife.51188	research article	Immunology and Inflammation	2020-02-17	51188	v1
https://doi.org/10.7554/eLife.51206	insight	Ecology, Evolutionary Biology	2019-09-25	51206	v1
https://doi.org/10.7554/eLife.51207	research article	Neuroscience	2020-01-30	51207	v2
https://doi.org/10.7554/eLife.51212	research article	Structural Biology and Molecular Biophysics	2019-11-14	51212	v2
https://doi.org/10.7554/eLife.51214	tools and resources	Neuroscience	2020-01-22	51214	v2
https://doi.org/10.7554/eLife.51217	research article	Developmental Biology, Stem Cells and Regenerative Medicine	2020-03-06	51217	v2
https://doi.org/10.7554/eLife.51219	research article	Neuroscience, Physics of Living Systems	2020-01-23	51219	v2
https://doi.org/10.7554/eLife.51221	research article	Cell Biology, Developmental Biology	2020-01-29	51221	v2
https://doi.org/10.7554/eLife.51224	research article	Biochemistry and Chemical Biology, Structural Biology and Molecular Biophysics	2020-04-28	51224	v2
https://doi.org/10.7554/eLife.51230	research article	Biochemistry and Chemical Biology	2019-10-25	51230	v2
https://doi.org/10.7554/eLife.51243	research article	Genetics and Genomics, Microbiology and Infectious Disease	2020-03-25	51243	v2
https://doi.org/10.7554/eLife.51247	research article	Microbiology and Infectious Disease	2020-02-05	51247	v2
https://doi.org/10.7554/eLife.51248	research article	Cell Biology, Developmental Biology	2020-01-14	51248	v2
